viajes23,monto_sinavion,montoxdia_sinavion,empleado,duracion,inicio_fecha,inicio_hora,fin_fecha,fin_hora,cancelado,destino,tipo_corto,anticipo,comprobación_fecha,dga,unidad
V10582,1188.849991,1188.849991,E312,1,27/10/2023,9:30:00,27/10/2023,17:30:00,,Amealco de Bonfil,GC,0,08/11/2023,DG9,Occidente
V10029,1188.609993,1188.609993,E650,1,07/11/2023,13:00:00,07/11/2023,19:00:00,,Temapache,GC,0,15/11/2023,DG9,Sur
V13774,1188.519997,1188.519997,E862,1,19/09/2023,8:00:00,19/09/2023,14:00:00,,Jiménez,GC,0,22/09/2023,DG9,Norte
V06612,1188.399994,1188.399994,E772,1,19/12/2023,8:00:00,19/12/2023,15:00:00,,Atengo,GC,0,29/12/2023,DG9,Occidente
V11294,1188.279991,1188.279991,E146,1,19/10/2023,12:30:00,19/10/2023,22:00:00,,Tlacotalpan,GC,0,27/10/2023,DG9,Sur
V16076,1188.200001,1188.200001,E743,1,16/08/2023,9:00:00,16/08/2023,18:00:00,,Guadalupe Victoria,GC,0,23/08/2023,DG9,Sur
V14216,1188.129997,1188.129997,E439,1,12/09/2023,12:30:00,12/09/2023,17:00:00,,Cotaxtla,GC,0,20/09/2023,DG9,Sur
V14130,1187.799988,1187.799988,E720,1,13/09/2023,15:00:00,13/09/2023,19:00:00,,Mexicali,GC,0,20/09/2023,DG9,Noroeste
V09802,1187.729988,1187.729988,E062,1,08/11/2023,10:00:00,08/11/2023,20:00:00,,Guadalupe,GC,0,15/11/2023,DG9,Occidente
V02074,1187.700012,1187.700012,E185,1,09/05/2023,11:00:00,09/05/2023,23:00:00,,Ciudad Guzmán,GC,0,15/05/2023,DG9,Occidente
V11915,1187.5,1187.5,E690,1,12/10/2023,8:00:00,12/10/2023,20:00:00,,Buenavista,GC,0,20/10/2023,DG9,Occidente
V12654,1186.599983,1186.599983,E779,1,03/10/2023,13:00:00,03/10/2023,20:00:00,,Solidaridad,GC,500,17/10/2023,DG9,Sureste
V16773,1186.01001,1186.01001,E125,1,02/08/2023,8:00:00,02/08/2023,20:00:00,,Puebla,GC,0,15/08/2023,DG9,Sur
V14712,1185.579971,1185.579971,E292,1,05/09/2023,11:30:00,05/09/2023,18:00:00,,Huimanguillo,GC,0,13/09/2023,DG9,Sureste
V16445,1185.559982,1185.559982,E338,1,09/08/2023,6:00:00,09/08/2023,18:00:00,,Tepotzotlán,GC,0,10/08/2023,DG9,Sur
V16736,1185.069998,1185.069998,E582,1,03/08/2023,10:00:00,03/08/2023,17:00:00,,Vicente Guerrero,GC,0,09/08/2023,DG9,Norte
V10494,1184.799995,592.3999977,E606,2,30/10/2023,7:00:00,31/10/2023,23:30:00,,Guadalajara,GC,0,08/11/2023,DG9,Occidente
V09341,1184.179993,1184.179993,E131,1,14/11/2023,12:30:00,14/11/2023,19:00:00,,San Dionisio Ocotepec,GC,0,17/11/2023,DG9,Sur
V01796,1184.04002,1184.04002,E342,1,16/05/2023,8:00:00,16/05/2023,18:00:00,,Miguel Hidalgo,GC,0,19/05/2023,DG9,Sur
V02020,1183.809994,1183.809994,E733,1,11/05/2023,9:00:00,11/05/2023,19:00:00,,Iztapalapa,GC,0,19/05/2023,DG9,Sur
V13486,1183.800011,1183.800011,E292,1,21/09/2023,8:00:00,21/09/2023,15:00:00,,Cunduacán,GC,0,27/09/2023,DG9,Sureste
V06752,1183.690002,1183.690002,E882,1,15/12/2023,9:30:00,15/12/2023,19:00:00,,Monterrey,GC,0,26/12/2023,DG9,Norte
V16567,1183.600014,1183.600014,E722,1,08/08/2023,9:35:00,08/08/2023,14:00:00,,Huatabampo,GC,0,14/08/2023,DG9,Noroeste
V12249,1182.999992,1182.999992,E748,1,09/10/2023,8:00:00,09/10/2023,18:00:00,,Juanacatlán,GC,0,24/10/2023,DG9,Occidente
V08964,1182.950008,1182.950008,E821,1,21/11/2023,12:00:00,21/11/2023,18:00:00,,Huimanguillo,GC,0,27/11/2023,DG9,Sureste
V17710,1182.799988,1182.799988,E660,1,13/07/2023,14:30:00,13/07/2023,22:00:00,,León,GC,0,03/08/2023,DG9,Occidente
V01534,1182.20002,1182.20002,E733,1,23/05/2023,8:00:00,23/05/2023,17:00:00,,Iztacalco,GC,0,15/06/2023,DG9,Sur
V09438,1182.059959,1182.059959,E606,1,14/11/2023,8:30:00,14/11/2023,18:00:00,,Jalostotitlán,GC,"1,000.00",23/11/2023,DG9,Occidente
V11212,1182,1182,E297,1,20/10/2023,10:00:00,20/10/2023,22:00:00,,Ciudad de Huajuapam de León,GC,0,27/10/2023,DG9,Sur
V15061,1181.750008,1181.750008,E292,1,30/08/2023,11:00:00,30/08/2023,16:00:00,,Huimanguillo,GC,0,01/09/2023,DG9,Sureste
V07348,1181.75,1181.75,E628,1,07/12/2023,7:00:00,07/12/2023,17:00:00,,Campeche,GC,0,18/12/2023,DG9,Sureste
V02876,1181.700001,1181.700001,E527,1,17/04/2023,13:00:00,17/04/2023,18:00:00,,Ahome,GC,0,19/04/2023,DG9,Noroeste
V04944,1181.610001,1181.610001,E778,1,16/02/2023,10:00:00,16/02/2023,20:00:00,,Puebla,GC,0,24/02/2023,DG9,Sur
V11198,1181.539978,590.769989,E169,2,20/10/2023,8:00:00,21/10/2023,22:00:00,,Acatlán de Pérez Figueroa,GC,"2,000.00",23/11/2023,DG9,Sur
V01295,1181.210022,590.605011,E408,2,29/05/2023,12:00:00,30/05/2023,20:00:00,,MAGDALENA,GC,0,14/06/2023,DG9,Occidente
V14027,1181.209972,1181.209972,E740,1,14/09/2023,10:30:00,14/09/2023,17:00:00,,Buctzotz,GC,0,22/09/2023,DG9,Sureste
V17497,1181.199951,1181.199951,E443,1,19/07/2023,10:15:00,19/07/2023,19:00:00,,Ahumada,GC,0,25/07/2023,DG9,Norte
V13311,1181.009998,1181.009998,E548,1,23/09/2023,8:00:00,23/09/2023,16:00:00,,Lagunillas,GC,0,26/09/2023,DG1,Estrategia
V09655,1181,1181,E533,1,10/11/2023,9:00:00,10/11/2023,17:30:00,,Villagrán,GC,0,21/11/2023,DG9,Occidente
V15206,1180.999977,590.4999886,E534,2,29/08/2023,7:00:00,30/08/2023,18:00:00,,ATOYAC DE ALVAREZ,GC,0,11/09/2023,DG9,Sur
V00509,1180.569973,1180.569973,E109,1,19/06/2023,9:00:00,19/06/2023,17:00:00,,Cuauhtémoc,GC,0,28/06/2023,DG9,Sur
V15745,1180.26001,1180.26001,E730,1,21/08/2023,6:00:00,21/08/2023,0:00:00,,Contepec,GC,0,25/08/2023,DG9,Occidente
V13717,1180.180016,1180.180016,E379,1,19/09/2023,10:00:00,19/09/2023,18:00:00,,Tampico Alto,GC,"1,200.00",25/09/2023,DG9,Sur
V01759,1180.130005,1180.130005,E628,1,17/05/2023,7:00:00,17/05/2023,19:00:00,,Hopelchén,GC,0,06/06/2023,DG9,Sureste
V12226,1180.090023,1180.090023,E401,1,09/10/2023,15:20:00,09/10/2023,21:00:00,,Saltillo,GC,0,24/10/2023,DG9,Norte
V07797,1180.020007,1180.020007,E423,1,01/12/2023,8:30:00,01/12/2023,18:00:00,,Pachuca de Soto,GC,0,08/12/2023,DG9,Sur
V16825,1179.98999,1179.98999,E576,1,02/08/2023,8:00:00,02/08/2023,20:00:00,,Puebla,GC,0,10/08/2023,DG9,Sur
V07181,1179.799999,1179.799999,E672,1,08/12/2023,9:00:00,08/12/2023,18:00:00,,Acatlán de Pérez Figueroa,GC,0,15/12/2023,DG9,Sur
V16504,1179.76001,1179.76001,E771,1,09/08/2023,8:00:00,09/08/2023,17:00:00,,Rosario,GC,0,15/08/2023,DG9,Noroeste
V12095,1179.700016,1179.700016,E148,1,10/10/2023,7:00:00,10/10/2023,20:00:00,,Delicias,GC,0,16/10/2023,DG9,Norte
V04322,1179.409988,1179.409988,E295,1,01/03/2023,8:00:00,01/03/2023,19:00:00,,Kinchil,GC,0,08/03/2023,DG9,Sureste
V03997,1179.119987,1179.119987,E173,1,08/03/2023,9:00:00,08/03/2023,19:00:00,,Guadalajara,GC,0,28/03/2023,DG9,Occidente
V17289,1179.04998,1179.04998,E662,1,25/07/2023,9:00:00,25/07/2023,19:00:00,,Sayula de Alemán,GC,0,02/08/2023,DG9,Sur
V14391,1178.839996,1178.839996,E529,1,08/09/2023,7:30:00,08/09/2023,19:00:00,,Monterrey,GC,0,28/09/2023,DG9,Norte
V11801,1178.839958,1178.839958,E693,1,13/10/2023,9:00:00,13/10/2023,16:00:00,,Rosales,GC,0,23/10/2023,DG9,Norte
V11918,1178.380005,1178.380005,E724,1,12/10/2023,10:00:00,12/10/2023,16:00:00,,Julimes,GC,0,20/10/2023,DG9,Norte
V16505,1178.369984,1178.369984,E779,1,09/08/2023,9:00:00,09/08/2023,19:00:00,,Solidaridad,GC,0,16/08/2023,DG9,Sureste
V09424,1178.359993,1178.359993,E551,1,14/11/2023,9:30:00,14/11/2023,16:00:00,,Cocula,GC,0,29/11/2023,DG9,Occidente
V18142,1178.340009,1178.340009,E127,1,03/07/2023,9:15:00,03/07/2023,15:00:00,,Valle de Santiago,GC,0,07/07/2023,DG9,Occidente
V04037,1178.289978,589.144989,E684,2,08/03/2023,8:00:00,09/03/2023,20:00:00,,Santiago Laxopa,GC,0,16/03/2023,DG9,Sur
V01423,1177.610001,1177.610001,E040,1,24/05/2023,7:00:00,24/05/2023,22:00:00,,Morelia,GC,0,10/07/2023,DG9,Occidente
V05356,1177.360001,1177.360001,E030,1,02/02/2023,7:00:00,02/02/2023,20:00:00,,Texcoco,GC,0,08/02/2023,DG9,Sur
V11794,1177.020012,1177.020012,E671,1,13/10/2023,12:00:00,13/10/2023,18:00:00,,Jiménez,GC,0,23/10/2023,DG9,Norte
V15735,1177,1177,E533,1,21/08/2023,9:30:00,21/08/2023,12:00:00,,Villagrán,GC,0,28/08/2023,DG9,Occidente
V10930,1176.880005,1176.880005,E740,1,25/10/2023,13:30:00,25/10/2023,18:30:00,,Tizimín,GC,0,30/10/2023,DG9,Sureste
V10640,1176.639999,1176.639999,E862,1,27/10/2023,8:30:00,27/10/2023,14:00:00,,Jiménez,GC,0,01/11/2023,DG9,Norte
V03742,1176.460026,1176.460026,E802,1,15/03/2023,9:00:00,15/03/2023,17:00:00,,Bacalar,GC,0,24/03/2023,DG9,Sureste
V11248,1176.409996,1176.409996,E630,1,20/10/2023,8:00:00,20/10/2023,14:00:00,,Ensenada,GC,0,27/10/2023,DG9,Noroeste
V11585,1176.380009,1176.380009,E583,1,17/10/2023,10:10:00,17/10/2023,16:00:00,,Culiacán,GC,0,20/10/2023,DG9,Noroeste
V09597,1176.290001,1176.290001,E315,1,11/11/2023,11:00:00,11/11/2023,18:00:00,,San Martín Texmelucan,GC,0,17/11/2023,DG9,Sur
V16118,1176.290001,1176.290001,E192,1,15/08/2023,8:00:00,15/08/2023,20:00:00,,Mapimí,GC,0,23/08/2023,DG9,Norte
V18156,1176.27,1176.27,E461,1,03/07/2023,13:00:00,03/07/2023,23:00:00,,León,GC,"3,000.00",11/07/2023,DG7,Administración
V04809,1176.150024,1176.150024,E628,1,19/02/2023,8:00:00,19/02/2023,19:00:00,,Candelaria,GC,0,02/03/2023,DG9,Sureste
V00039,1176.060007,1176.060007,E032,1,29/06/2023,8:00:00,29/06/2023,16:00:00,,Pinos,GC,0,10/07/2023,DG9,Occidente
V07604,1176.01001,1176.01001,E740,1,05/12/2023,8:30:00,05/12/2023,18:00:00,,Buctzotz,GC,0,14/12/2023,DG9,Sureste
V11967,1176,1176,E103,1,11/10/2023,11:00:00,11/10/2023,19:00:00,,Armería,GC,0,18/10/2023,DG9,Occidente
V14511,1175.999989,1175.999989,E616,1,07/09/2023,9:00:00,07/09/2023,18:00:00,,Buenaventura,GC,800,11/09/2023,DG9,Norte
V13701,1175.930016,1175.930016,E164,1,19/09/2023,8:30:00,19/09/2023,17:00:00,,Alvarado,GC,0,22/09/2023,DG9,Sur
V16146,1175.609955,1175.609955,E474,1,15/08/2023,11:30:00,15/08/2023,18:00:00,,Irapuato,GC,0,24/08/2023,DG9,Occidente
V05754,1175.119987,1175.119987,E512,1,25/01/2023,8:00:00,25/01/2023,17:00:00,,Monterrey,GC,0,31/01/2023,DG9,Norte
V01569,1174.909988,1174.909988,E040,1,19/05/2023,7:00:00,19/05/2023,21:00:00,,Morelia,GC,0,10/07/2023,DG9,Occidente
V08528,1174.64003,1174.64003,E641,1,24/11/2023,12:00:00,24/11/2023,18:00:00,,San Julián,GC,0,28/12/2023,DG9,Occidente
V15026,1174.589989,1174.589989,E772,1,31/08/2023,8:00:00,31/08/2023,18:00:00,,La Huerta,GC,800,21/09/2023,DG9,Occidente
V01622,1174.250008,1174.250008,E748,1,19/05/2023,10:00:00,19/05/2023,18:00:00,,Atotonilco el Alto,GC,0,31/05/2023,DG9,Occidente
V11435,1174.159988,1174.159988,E529,1,18/10/2023,7:00:00,18/10/2023,19:00:00,,Galeana,GC,0,07/11/2023,DG9,Norte
V05448,1174.059998,1174.059998,E686,1,01/02/2023,8:00:00,01/02/2023,17:00:00,,Tecuala,GC,0,02/02/2023,DG9,Occidente
V04333,1173.999992,1173.999992,E411,1,01/03/2023,8:00:00,01/03/2023,19:00:00,,Cihuatlán,GC,0,07/03/2023,DG9,Occidente
V16006,1173.880001,1173.880001,E208,1,16/08/2023,9:00:00,16/08/2023,18:00:00,,Camargo,GC,0,21/08/2023,DG9,Norte
V05388,1173.79999,1173.79999,E439,1,02/02/2023,5:00:00,02/02/2023,20:00:00,,Tlalpan,SM,0,09/02/2023,DG9,Sur
V05001,1173.749989,1173.749989,E685,1,15/02/2023,7:00:00,15/02/2023,19:00:00,,Tecpan de Galeana,GC,0,24/02/2023,DG9,Sur
V10707,1173.200012,1173.200012,E740,1,26/10/2023,10:30:00,26/10/2023,18:00:00,,Mérida,GC,0,01/11/2023,DG9,Sureste
V05851,1172.98999,586.4949952,E085,2,23/01/2023,15:00:00,24/01/2023,24:00:00,,Emiliano Zapata,GC,0,27/02/2023,DG9,Dirección de regionales
V17671,1172.800011,1172.800011,E214,1,13/07/2023,8:00:00,13/07/2023,15:00:00,,Acacoyagua,GC,"1,000.00",18/07/2023,DG9,Sureste
V02746,1172.789963,1172.789963,E501,1,20/04/2023,8:00:00,20/04/2023,18:00:00,,Tochtepec,GC,0,25/04/2023,DG9,Sur
V06500,1172.76001,1172.76001,E723,1,20/12/2023,7:00:00,20/12/2023,19:00:00,,Chihuahua,GC,"1,000.00",27/12/2023,DG9,Norte
V09879,1172.360001,1172.360001,E624,1,08/11/2023,10:00:00,08/11/2023,16:00:00,,Tonila,GC,0,16/11/2023,DG9,Occidente
V10340,1172.200012,1172.200012,E819,1,01/11/2023,12:00:00,01/11/2023,18:00:00,,Zacatecas,GC,0,14/11/2023,DG9,Occidente
V02346,1172.199997,1172.199997,E109,1,02/05/2023,9:00:00,02/05/2023,17:00:00,,MIGUEL HIDALGO,GC,0,11/05/2023,DG9,Sur
V12934,1171.839996,1171.839996,E747,1,28/09/2023,8:00:00,28/09/2023,15:00:00,,Mexicali,GC,0,06/10/2023,DG9,Noroeste
V06499,1171.170013,1171.170013,E722,1,20/12/2023,9:30:00,20/12/2023,13:00:00,,Benito Juarez,GC,0,22/12/2023,DG9,Noroeste
V12737,1170.999985,1170.999985,E751,1,02/10/2023,10:00:00,02/10/2023,17:30:00,,Alvaro Obregón,GC,0,16/10/2023,DG9,Sur
V13834,1170.739998,1170.739998,E681,1,18/09/2023,8:30:00,18/09/2023,18:00:00,,Ahome,GC,"1,000.00",20/09/2023,DG9,Noroeste
V14999,1170.359985,1170.359985,E552,1,31/08/2023,10:00:00,31/08/2023,17:00:00,,Tzucacab,GC,0,04/09/2023,DG9,Sureste
V07185,1170.240006,1170.240006,E724,1,08/12/2023,11:00:00,08/12/2023,17:00:00,,Julimes,GC,0,18/12/2023,DG9,Norte
V13924,1170.179993,1170.179993,E679,1,15/09/2023,8:00:00,15/09/2023,17:00:00,,Aldama,GC,0,20/09/2023,DG9,Norte
V08455,1170.100006,1170.100006,E150,1,24/11/2023,8:00:00,24/11/2023,17:00:00,,Tolimán,GC,0,08/12/2023,DG9,Occidente
V11592,1170.070007,1170.070007,E630,1,17/10/2023,6:00:00,17/10/2023,18:00:00,,Ensenada,GC,0,27/10/2023,DG9,Noroeste
V06776,1170.030029,1170.030029,E186,1,14/12/2023,8:00:00,14/12/2023,23:00:00,,El Mante,GC,0,20/12/2023,DG9,Norte
V10094,1170,1170,E420,1,06/11/2023,8:00:00,06/11/2023,19:00:00,,Ensenada,GC,0,16/11/2023,DG9,Noroeste
V14177,1170,1170,E156,1,12/09/2023,5:00:00,12/09/2023,22:00:00,,Ensenada,GC,0,29/09/2023,DG9,Noroeste
V09327,1170,1170,E067,1,14/11/2023,9:30:00,14/11/2023,20:00:00,,Galeana,GC,0,01/12/2023,DG9,Norte
V09932,1170,1170,E067,1,07/11/2023,14:00:00,07/11/2023,22:00:00,,Montemorelos,GC,0,21/11/2023,DG9,Norte
V09092,1170,1170,E863,1,17/11/2023,9:15:00,17/11/2023,20:00:00,,Buenaventura,GC,"1,200.00",22/11/2023,DG9,Norte
V12938,1170,1170,E775,1,28/09/2023,10:00:00,28/09/2023,19:00:00,,Dolores Hidalgo,GC,0,03/10/2023,DG9,Occidente
V16397,1170,1170,E672,1,10/08/2023,8:00:00,10/08/2023,20:00:00,,San Juan Cotzocón,GC,0,15/08/2023,DG9,Sur
V06392,1170,1170,E491,1,21/12/2023,8:00:00,21/12/2023,18:00:00,,Chilpancingo de los Bravo,GC,0,28/12/2023,DG9,Sur
V11157,1170,1170,E552,1,23/10/2023,9:30:00,23/10/2023,17:00:00,,Tzucacab,GC,0,27/10/2023,DG9,Sureste
V11781,1170,1170,E552,1,13/10/2023,10:00:00,13/10/2023,17:00:00,,Tzucacab,GC,0,20/10/2023,DG9,Sureste
V12323,1170,1170,E552,1,06/10/2023,11:30:00,06/10/2023,19:00:00,,Tzucacab,GC,0,12/10/2023,DG9,Sureste
V14238,1169.799976,1169.799976,E540,1,12/09/2023,10:30:00,12/09/2023,16:00:00,,Champotón,GC,0,22/09/2023,DG9,Sureste
V15063,1169.759987,1169.759987,E320,1,30/08/2023,9:00:00,30/08/2023,19:00:00,,Peribán,GC,0,07/09/2023,DG9,Occidente
V01005,1169.63999,1169.63999,E668,1,06/06/2023,8:00:00,06/06/2023,16:00:00,,Ahome,GC,0,13/06/2023,DG9,Noroeste
V13518,1169.630005,1169.630005,E529,1,21/09/2023,6:45:00,21/09/2023,19:00:00,,Monterrey,GC,0,29/09/2023,DG9,Norte
V16267,1169.599976,1169.599976,E297,1,11/08/2023,9:00:00,11/08/2023,15:00:00,,Villa Sola de Vega,GC,0,18/08/2023,DG9,Sur
V17016,1169.599976,1169.599976,E297,1,28/07/2023,9:00:00,28/07/2023,19:00:00,,Mihuatlán de Porfirio Díaz,GC,0,08/08/2023,DG9,Sur
V04987,1169.5,1169.5,E499,1,15/02/2023,8:00:00,15/02/2023,17:00:00,,Aldama,GC,0,21/02/2023,DG9,Norte
V17061,1168.779984,1168.779984,E745,1,28/07/2023,11:00:00,28/07/2023,17:00:00,,Champotón,GC,0,10/08/2023,DG9,Sureste
V11725,1168.559994,1168.559994,E300,1,14/10/2023,7:00:00,14/10/2023,20:00:00,,Tamazunchale,GC,0,26/10/2023,DG9,Occidente
V07153,1168.479996,1168.479996,E362,1,08/12/2023,8:00:00,08/12/2023,19:30:00,,Loreto,GC,0,18/12/2023,DG9,Occidente
V09155,1168.470001,1168.470001,E529,1,16/11/2023,8:00:00,16/11/2023,19:00:00,,Monterrey,GC,0,22/11/2023,DG9,Norte
V02802,1168.249994,1168.249994,E402,1,19/04/2023,8:00:00,19/04/2023,19:00:00,,Chihuahua,GC,800,27/04/2023,DG9,Norte
V05694,1168.000008,1168.000008,E439,1,26/01/2023,5:00:00,26/01/2023,20:00:00,,Tlalpan,SM,0,08/02/2023,DG9,Sur
V12773,1168,1168,E297,1,29/09/2023,11:00:00,29/09/2023,13:00:00,,Santa Lucía Miahuatlán,GC,0,06/10/2023,DG9,Sur
V13969,1168,1168,E297,1,14/09/2023,9:00:00,14/09/2023,21:00:00,,Santiago Matatlán,GC,0,21/09/2023,DG9,Sur
V03672,1167.959992,389.3199972,E837,3,16/03/2023,5:00:00,18/03/2023,23:59:00,,Gutiérrez Zamora,CD,0,05/04/2023,DG1,Estrategia
V09981,1167.839996,1167.839996,E377,1,07/11/2023,10:00:00,07/11/2023,17:00:00,,San Juan del Río,GC,0,22/11/2023,DG9,Occidente
V00202,1167.760006,1167.760006,E505,1,27/06/2023,8:30:00,27/06/2023,20:00:00,,Reynosa,GC,0,29/06/2023,DG9,Norte
V08060,1167.720001,1167.720001,E487,1,29/11/2023,10:30:00,29/11/2023,18:00:00,,Calpulalpan,GC,0,08/12/2023,DG9,Sur
V00754,1167.69001,1167.69001,E427,1,13/06/2023,8:00:00,13/06/2023,18:00:00,,Palizada,GC,0,20/06/2023,DG9,Sureste
V11796,1167.449997,1167.449997,E679,1,13/10/2023,10:00:00,13/10/2023,16:00:00,,González,GC,0,20/10/2023,DG9,Norte
V12549,1167.399994,1167.399994,E728,1,04/10/2023,10:00:00,04/10/2023,18:00:00,,Purépero,GC,0,16/10/2023,DG9,Occidente
V12199,1167.140007,1167.140007,E018,1,09/10/2023,11:00:00,09/10/2023,19:00:00,,Tampico Alto,GC,"1,000.00",17/10/2023,DG9,Sur
V17507,1166.89003,1166.89003,E508,1,19/07/2023,7:00:00,19/07/2023,18:00:00,,Chahuites,GC,0,28/07/2023,DG9,Sur
V00582,1166.64003,1166.64003,E740,1,16/06/2023,8:00:00,16/06/2023,19:00:00,,Tizimín,GC,0,27/06/2023,DG9,Sureste
V12126,1166.17001,1166.17001,E427,1,10/10/2023,10:00:00,10/10/2023,18:00:00,,Candelaria,GC,0,20/10/2023,DG9,Sureste
V13976,1166,1166,E351,1,14/09/2023,10:00:00,14/09/2023,19:00:00,,Francisco I. Madero,GC,0,19/09/2023,DG9,Norte
V10551,1166,1166,E361,1,28/10/2023,9:00:00,28/10/2023,18:00:00,,El Salto,GC,0,06/11/2023,DG9,Occidente
V15144,1166,1166,E103,1,29/08/2023,10:00:00,29/08/2023,16:00:00,,Tecomán,GC,0,07/09/2023,DG9,Occidente
V06829,1166,1166,E738,1,14/12/2023,9:00:00,14/12/2023,18:00:00,,Bacalar,GC,0,22/12/2023,DG9,Sureste
V08433,1165.999977,1165.999977,E533,1,25/11/2023,13:00:00,25/11/2023,18:00:00,,Villagrán,GC,0,05/12/2023,DG9,Occidente
V09892,1165.900009,1165.900009,E733,1,08/11/2023,8:00:00,08/11/2023,18:00:00,,Iztapalapa,GC,0,15/11/2023,DG9,Sur
V11312,1165.859978,1165.859978,E377,1,19/10/2023,12:00:00,19/10/2023,17:00:00,,Colón,GC,0,31/10/2023,DG9,Occidente
V00664,1165.799973,1165.799973,E864,1,15/06/2023,7:00:00,15/06/2023,18:00:00,,Chihuahua,GC,0,26/06/2023,DG9,Norte
V10084,1165.599976,1165.599976,E127,1,06/11/2023,9:50:00,06/11/2023,18:00:00,,Dolores Hidalgo,GC,0,21/11/2023,DG9,Occidente
V17949,1165.050003,1165.050003,E057,1,06/07/2023,7:30:00,06/07/2023,18:00:00,,Angostura,GC,0,17/07/2023,DG9,Noroeste
V10104,1165.049995,1165.049995,E732,1,06/11/2023,14:00:00,06/11/2023,19:00:00,,Cuajimalpa de Morelos,GC,0,10/11/2023,DG9,Sur
V06510,1165.029986,1165.029986,E815,1,20/12/2023,11:00:00,20/12/2023,19:00:00,,Atitalaquia,GC,0,29/12/2023,DG9,Sur
V05248,1165,1165,E519,1,08/02/2023,6:15:00,08/02/2023,23:00:00,,Mapimí,GC,0,21/02/2023,DG9,Norte
V09832,1164.899994,1164.899994,E315,1,08/11/2023,14:00:00,08/11/2023,21:00:00,,San Salvador el Verde,GC,0,17/11/2023,DG9,Sur
V03334,1164.869995,1164.869995,E468,1,24/03/2023,7:00:00,24/03/2023,19:00:00,,El Mante,GC,"1,000.00",28/03/2023,DG9,Norte
V04964,1164.850018,1164.850018,E133,1,15/02/2023,10:00:00,15/02/2023,19:00:00,,Santiago Ixcuintla,GC,0,23/02/2023,DG9,Occidente
V17002,1164.760002,1164.760002,E031,1,28/07/2023,14:00:00,28/07/2023,19:00:00,,Montemorelos,GC,0,02/08/2023,DG9,Norte
V10625,1164.710022,1164.710022,E686,1,27/10/2023,9:00:00,27/10/2023,18:00:00,,Tecuala,GC,0,21/11/2023,DG9,Occidente
V06029,1164.5,1164.5,E499,1,17/01/2023,9:00:00,17/01/2023,17:00:00,,Xicoténcatl,GC,0,19/01/2023,DG9,Norte
V17024,1164.24999,1164.24999,E379,1,28/07/2023,8:00:00,28/07/2023,19:00:00,,Tantoyuca,GC,"1,000.00",01/08/2023,DG9,Sur
V06429,1164.060013,1164.060013,E865,1,21/12/2023,12:00:00,21/12/2023,18:00:00,,Villahermosa,GC,0,26/12/2023,DG9,Sureste
V15281,1163.980011,581.9900055,E531,2,28/08/2023,14:00:00,29/08/2023,19:00:00,,ORIZABA,GC,0,31/08/2023,DG9,Sur
V08800,1163.359985,1163.359985,E447,1,22/11/2023,8:30:00,22/11/2023,18:00:00,,Tanhuato,GC,0,29/11/2023,DG9,Occidente
V03619,1163.330023,1163.330023,E868,1,17/03/2023,8:00:00,17/03/2023,19:00:00,,San José Iturbide,GC,0,10/04/2023,DG9,Occidente
V06440,1163.239986,1163.239986,E091,1,20/12/2023,8:30:00,20/12/2023,19:00:00,,Atitalaquia,GC,0,29/12/2023,DG9,Sur
V06802,1163.080002,1163.080002,E487,1,14/12/2023,10:00:00,14/12/2023,18:00:00,,Hueyotlipan,GC,0,22/12/2023,DG9,Sur
V07740,1163.009987,1163.009987,E908,1,04/12/2023,9:30:00,04/12/2023,15:30:00,,Villahermosa,GC,0,11/12/2023,DG9,Sureste
V08505,1163,1163,E510,1,24/11/2023,13:00:00,24/11/2023,19:00:00,,Nuevo Ideal,GC,0,13/12/2023,DG9,Norte
V11522,1162.549988,1162.549988,E163,1,17/10/2023,10:00:00,17/10/2023,20:00:00,,Chalco,GC,0,26/10/2023,DG9,Sur
V03842,1162.539997,1162.539997,E724,1,13/03/2023,10:30:00,13/03/2023,17:00:00,,Camargo,GC,0,15/03/2023,DG9,Norte
V09255,1162.269989,1162.269989,E510,1,15/11/2023,11:30:00,15/11/2023,19:00:00,,Nuevo Ideal,GC,0,29/11/2023,DG9,Norte
V00008,1162.099976,1162.099976,E246,1,30/06/2023,9:00:00,30/06/2023,16:00:00,,Tlapacoyan,GC,0,10/07/2023,DG9,Sur
V09617,1162,1162,E163,1,10/11/2023,8:00:00,10/11/2023,19:00:00,,Gustavo A. Madero,GC,0,17/11/2023,DG9,Sur
V14583,1162,1162,E343,1,06/09/2023,9:00:00,06/09/2023,18:00:00,,Angel Albino Corzo,GC,0,12/09/2023,DG9,Sureste
V09980,1161.990021,1161.990021,E373,1,07/11/2023,12:02:00,07/11/2023,19:00:00,,Monterrey,GC,0,13/11/2023,DG9,Norte
V01631,1161.979973,1161.979973,E032,1,18/05/2023,11:00:00,18/05/2023,18:00:00,,Miguel Auza,GC,0,01/06/2023,DG9,Occidente
V08518,1161.960022,1161.960022,E558,1,24/11/2023,6:00:00,24/11/2023,10:45:00,,Lerdo de Tejada,GC,0,13/12/2023,DG9,Sur
V11414,1161.85997,1161.85997,E405,1,18/10/2023,9:20:00,18/10/2023,19:00:00,,Ahumada,GC,0,23/10/2023,DG9,Norte
V04734,1161.790039,1161.790039,E612,1,21/02/2023,7:00:00,21/02/2023,19:00:00,,Benemérito de las Américas,GC,0,02/03/2023,DG9,Sureste
